Scenario,Algorithm,Generation,median,q1,q3
Intersection_Easy,sms-emoa,55,0.09892848307290347,0.09648661734025152,0.10032273383998236
Intersection_Easy,sms-emoa,56,0.09898278323478031,0.09649291759646064,0.10032957629834886
Intersection_Easy,sms-emoa,57,0.09905368056429939,0.09650462291346446,0.10035395670386942
Intersection_Easy,sms-emoa,58,0.09970162374541758,0.09828994454251702,0.1003547946854146
Intersection_Easy,sms-emoa,59,0.09977250309857874,0.09834038390467083,0.10035653673572632
Intersection_Easy,sms-emoa,60,0.09977256094746177,0.09834038390467083,0.10035704194359349
Intersection_Easy,sms-emoa,61,0.09985897210460148,0.098387354993133,0.10036320209574863
Intersection_Easy,sms-emoa,62,0.10053735419908402,0.0996780286872898,0.10254952562364339
Intersection_Easy,sms-emoa,63,0.1010938311222622,0.09967805437672347,0.10267632692660611
Intersection_Easy,sms-emoa,64,0.1011695381922742,0.09999020811114501,0.1026770511372218
Intersection_Easy,sms-emoa,65,0.10153651120465224,0.10004889836384288,0.10278203465404334
Intersection_Easy,sms-emoa,66,0.101538495151379,0.10056030532492234,0.10278203465404334
Intersection_Easy,sms-emoa,67,0.101538495151379,0.10056128608687227,0.10278203465404334
Intersection_Easy,sms-emoa,68,0.10170666666528302,0.10056128608687227,0.10278203465404334
Intersection_Easy,sms-emoa,69,0.10170666666528302,0.10075398548787348,0.10278203465404334
Intersection_Easy,sms-emoa,70,0.10174459824874985,0.1010402615714151,0.10308875621415994
Intersection_Easy,sms-emoa,71,0.10177313303783742,0.1010402615714151,0.10310947647217228
Intersection_Easy,sms-emoa,72,0.10208477907026914,0.1010621701811035,0.10325571903999321
Intersection_Easy,sms-emoa,73,0.10208477907026914,0.10111873501592321,0.10328049399595186
Intersection_Easy,sms-emoa,74,0.10262584327078067,0.10119732903980752,0.10339516845495661
Intersection_Easy,sms-emoa,75,0.10272700439189608,0.10150094745196223,0.10345594687480905
Intersection_Easy,sms-emoa,76,0.10278097198733943,0.10150094745196223,0.10346108422967193
Intersection_Easy,sms-emoa,77,0.10285370356717602,0.10150097337879538,0.10359824458056363
Intersection_Easy,sms-emoa,78,0.10312046115960771,0.10200435047523754,0.10359841177367103
Intersection_Easy,sms-emoa,79,0.10312046115960771,0.10200435047523754,0.10359881979725041
Intersection_Easy,sms-emoa,80,0.10315158059028731,0.10208992504011088,0.1035999633257915
